0,True,3.17.7,1
1,True,3.22.8,1
2,True,3.17.7,1
3,True,3.14.8,1
4,True,3.16.25,1
5,True,3.15.31,1
6,True,3.15.31,1
7,True,3.17.9,2
8,True,3.17.30,1
9,True,3.13.28,1
10,True,3.14.3,2
11,True,49.12.3,2
12,True,3.14.8,1
13,True,52.3.7,1
14,True,3.8.15,1
15,True,49.12.14,1
16,True,3.14.3,2
17,True,3.15.31,1
18,True,52.23.5,1
19,True,3.8.22,1
20,True,3.15.31,1
21,True,3.21.14,1
22,True,3.14.8,1
23,True,3.14.3,2
24,True,13.58.5,1
25,True,52.3.7,1
26,True,3.14.3,2
27,True,3.14.7,2
28,True,3.8.15,1
29,True,3.14.7,2
30,True,49.12.14,1
31,True,3.15.31,1
32,True,3.19.58,1
33,True,3.14.8,1
34,True,3.14.7,2
35,True,49.12.0,5
36,True,13.58.5,1
37,True,3.19.58,1
38,True,3.8.15,1
39,True,3.14.3,2
40,True,3.15.31,1
41,True,3.14.3,2
42,True,3.14.7,2
43,True,3.13.125,1
44,True,3.14.3,2
45,True,13.56.52,1
46,True,3.14.14,1
47,True,3.14.7,2
48,True,3.19.58,1
49,True,3.14.8,1
50,True,3.14.8,1
51,True,3.14.7,2
52,True,3.17.30,1
53,True,3.14.3,2
54,True,3.14.14,1
55,True,3.14.8,1
56,True,3.21.2,1
57,True,3.15.31,1
58,True,3.13.28,1
59,True,52.60.59,1
60,True,3.14.3,2
61,True,3.13.24,1
62,True,3.17.9,2
63,True,3.14.60,2
64,True,3.14.14,1
65,True,3.14.8,1
66,True,3.14.14,1
67,True,3.14.3,2
68,True,3.14.14,1
69,True,3.8.15,1
70,True,3.14.7,2
71,True,52.3.7,1
72,True,3.15.31,1
73,True,3.15.31,1
74,True,3.22.8,1
75,True,3.22.8,1
76,True,3.14.7,2
77,True,52.3.7,1
78,True,13.58.56,1
79,True,3.232.2,1
80,True,13.58.5,1
81,True,3.23.126,1
82,True,3.14.7,2
83,True,3.14.3,2
84,True,49.12.1,1
85,True,3.14.7,2
86,True,3.19.58,1
87,True,3.17.9,2
88,True,3.22.8,1
89,True,3.8.15,1
90,True,3.14.3,2
91,True,3.17.9,2
92,True,3.14.3,2
93,True,3.14.8,1
94,True,3.14.3,2
95,True,13.58.5,1
96,True,3.14.8,1
97,True,3.14.14,1
98,True,49.12.3,2
99,True,3.248.6,1
100,True,3.17.30,1
101,True,3.14.3,2
102,True,3.14.3,2
103,True,3.14.7,2
104,True,3.14.7,2
105,True,3.14.3,2
106,True,3.14.8,1
107,True,3.14.7,2
108,True,3.22.8,1
109,True,3.14.7,2
110,True,3.14.14,1
111,True,3.21.2,1
112,True,3.15.31,1
113,True,3.14.7,2
114,False,3.17.7,1
115,True,3.8.15,1
116,True,3.13.125,1
117,True,3.22.8,1
118,True,3.14.3,2
119,True,3.13.28,1
120,True,3.14.14,1
121,True,3.14.7,2
122,True,3.14.60,2
123,True,3.14.8,1
124,True,3.14.3,2
125,True,3.14.14,1
126,False,3.22.124,1
127,True,3.14.7,2
128,True,52.60.124,1
129,True,3.14.7,2
130,True,3.14.7,2
131,True,13.58.5,1
132,True,3.13.28,1
133,True,3.14.8,1
134,True,3.14.3,2
135,True,3.15.31,1
136,True,3.14.3,2
137,True,52.13.21,1
138,True,3.14.14,1
139,True,3.14.8,1
140,True,3.14.3,2
141,True,49.12.0,5
142,True,3.14.7,2
