    364 100.20.106.115,100.20.106,1
    318 100.20.114.4,100.20.114,1
    344 100.20.137.33,100.20.137,1
    418 100.20.150.84,100.20.150,1
    451 100.20.16.146,100.20.16,1
    484 100.20.178.53,100.20.178,1
    436 100.20.19.110,100.20.19,1
    315 100.20.20.134,100.20.20,2
    307 100.20.20.14,100.20.20,2
    463 100.20.250.144,100.20.250,1
    539 100.20.255.190,100.20.255,1
    544 100.20.31.242,100.20.31,1
    513 100.20.97.45,100.20.97,1
    444 100.20.99.39,100.20.99,1
    377 100.21.108.206,100.21.108,1
    351 100.21.111.164,100.21.111,1
    241 100.21.114.38,100.21.114,1
    378 100.21.115.24,100.21.115,1
    371 100.21.12.112,100.21.12,1
    322 100.21.123.254,100.21.123,1
    374 100.21.13.200,100.21.13,1
    265 100.21.137.137,100.21.137,1
    285 100.21.150.88,100.21.150,1
    403 100.21.151.192,100.21.151,1
    329 100.21.154.195,100.21.154,1
    378 100.21.156.14,100.21.156,1
    407 100.21.165.109,100.21.165,1
    350 100.21.180.17,100.21.180,1
    462 100.21.192.215,100.21.192,1
    171 100.21.196.12,100.21.196,2
    165 100.21.196.34,100.21.196,2
    421 100.21.197.80,100.21.197,1
    398 100.21.214.126,100.21.214,1
    432 100.21.221.105,100.21.221,1
    327 100.21.234.177,100.21.234,1
    399 100.21.235.228,100.21.235,1
    327 100.21.237.110,100.21.237,1
    356 100.21.241.20,100.21.241,1
    374 100.21.252.230,100.21.252,1
    391 100.21.255.121,100.21.255,1
    276 100.21.64.202,100.21.64,1
    306 100.21.8.112,100.21.8,1
    416 100.21.89.53,100.21.89,1
    355 100.21.90.39,100.21.90,1
    221 100.21.98.212,100.21.98,1
    607 100.22.2.255,100.22.2,1
    696 100.22.6.76,100.22.6,1
    294 100.22.9.228,100.22.9,2
    273 100.22.9.242,100.22.9,2
    454 100.24.106.120,100.24.106,1
    535 100.24.11.111,100.24.11,1
    423 100.24.116.81,100.24.116,1
    217 100.24.120.147,100.24.120,2
    210 100.24.120.177,100.24.120,2
    598 100.24.124.81,100.24.124,1
    525 100.24.125.212,100.24.125,1
    625 100.24.129.41,100.24.129,1
    572 100.24.51.187,100.24.51,1
    431 100.24.98.136,100.24.98,1
   1174 100.25.64.34,100.25.64,1
   1264 100.25.66.134,100.25.66,1
   1834 100.26.116.216,100.26.116,1
    955 100.27.17.189,100.27.17,1
    924 100.27.34.191,100.27.34,1
    919 100.27.40.215,100.27.40,1
   8126 101.200.74.0,101.200.74,1
   5070 103.127.246.11,103.127.246,1
   2602 103.219.22.17,103.219.22,1
   4936 103.29.69.166,103.29.69,1
   2593 103.40.27.46,103.40.27,1
   3268 103.43.75.243,103.43.75,1
   1690 104.1.241.44,104.1.241,1
   1349 104.156.230.126,104.156.230,1
   1446 104.156.255.216,104.156.255,1
     34 104.161.79.170,104.161.79,28
     49 104.161.79.172,104.161.79,28
     32 104.161.79.173,104.161.79,28
     44 104.161.79.180,104.161.79,28
     35 104.161.79.181,104.161.79,28
     28 104.161.79.182,104.161.79,28
     39 104.161.79.191,104.161.79,28
     27 104.161.79.192,104.161.79,28
     40 104.161.79.193,104.161.79,28
     30 104.161.79.194,104.161.79,28
     35 104.161.79.195,104.161.79,28
     29 104.161.79.199,104.161.79,28
     32 104.161.79.201,104.161.79,28
     43 104.161.79.202,104.161.79,28
     39 104.161.79.205,104.161.79,28
     37 104.161.79.206,104.161.79,28
     31 104.161.79.208,104.161.79,28
     37 104.161.79.211,104.161.79,28
     39 104.161.79.213,104.161.79,28
     43 104.161.79.214,104.161.79,28
     34 104.161.79.216,104.161.79,28
     43 104.161.79.22,104.161.79,28
     27 104.161.79.223,104.161.79,28
     33 104.161.79.225,104.161.79,28
     39 104.161.79.227,104.161.79,28
     34 104.161.79.228,104.161.79,28
     27 104.161.79.230,104.161.79,28
     38 104.161.79.231,104.161.79,28
   1938 104.168.43.149,104.168.43,1
