0,True,96.30.192,1
1,True,185.183.158,1
2,True,95.216.223,3
3,True,173.212.252,1
dc66b9a26ce69b6eec99acaee38067e59253194629df6606bb81fb35049fb6f1 DIVERGE
dc66b9a26ce69b6eec99acaee38067e59253194629df6606bb81fb35049fb6f1 DIVERGE
dc66b9a26ce69b6eec99acaee38067e59253194629df6606bb81fb35049fb6f1 DIVERGE
dc66b9a26ce69b6eec99acaee38067e59253194629df6606bb81fb35049fb6f1 DIVERGE
4,False,51.75.201,4
5,True,78.47.70,1
6,True,163.172.130,1
7,True,52.37.116,1
8,True,3.232.54,1
9,True,95.179.171,1
10,True,195.62.53,1
11,True,34.240.249,1
12,True,44.227.129,1
13,True,3.134.211,2
14,True,144.202.127,1
15,True,151.80.61,1
16,True,157.245.95,1
17,True,3.16.168,1
18,True,198.50.165,128
19,True,31.7.188,1
20,True,54.159.21,1
21,True,15.222.216,2
22,True,95.217.156,1
23,True,18.189.162,1
24,True,82.223.28,1
25,True,184.169.193,1
26,True,35.158.198,1
27,True,95.111.244,1
28,True,46.51.207,1
29,True,116.203.39,1
30,True,35.243.219,1
31,True,157.245.243,1
32,True,52.215.208,1
33,True,167.86.84,1
34,True,99.79.148,3
35,True,5.196.123,1
36,True,162.255.85,3
37,True,3.132.75,1
38,True,87.98.180,1
39,True,142.93.151,1
40,True,116.203.105,4
41,True,146.148.55,1
42,True,161.35.126,2
43,True,147.135.43,62
44,True,209.141.56,1
45,True,52.44.172,1
46,True,54.36.98,1
47,True,136.244.100,1
48,True,68.183.24,1
49,True,35.238.83,1
50,True,141.164.60,1
51,True,54.159.21,1
52,True,95.179.221,1
53,True,85.217.171,1
54,True,34.241.17,1
55,True,35.178.231,1
56,True,52.38.126,1
57,True,212.24.108,1
58,True,157.245.252,1
59,True,205.185.127,2
60,True,51.89.61,32
61,True,54.177.91,1
62,True,18.191.244,1
63,True,62.171.147,1
64,True,178.62.209,1
65,True,3.21.2,1
66,True,104.156.230,1
67,True,138.201.117,1
68,True,212.227.202,2
69,True,54.210.249,1
70,True,99.79.24,1
71,True,107.191.119,1
72,True,52.30.167,1
73,True,209.141.37,3
74,True,205.185.119,1
75,True,34.105.7,1
76,True,138.197.73,1
77,True,100.21.165,1
78,True,8.210.7,1
79,True,159.65.238,1
c1e1b7a9dde20b2cc7db2095464cb733460eaa991a1a1f3563cf63ff512ec5fe DIVERGE
c1e1b7a9dde20b2cc7db2095464cb733460eaa991a1a1f3563cf63ff512ec5fe DIVERGE
80,False,184.169.193,1
81,True,34.82.213,1
82,True,116.202.24,3
83,True,44.225.196,1
84,True,204.152.210,1
85,True,34.198.119,1
86,True,51.210.12,1
87,True,66.175.238,1
88,True,134.122.75,1
89,True,50.112.187,1
90,True,119.23.254,1
91,True,104.238.131,1
92,True,85.214.87,1
93,True,85.214.87,1
94,True,3.248.146,1
95,True,198.46.202,1
96,True,198.50.187,16
97,True,83.166.150,1
98,True,44.226.157,1
99,True,106.13.4,1
100,True,52.41.233,1
101,True,89.47.160,1
102,True,103.29.69,1
103,True,45.155.164,256
104,True,148.251.122,1
105,True,63.141.247,1
106,True,13.59.168,1
107,True,44.225.90,1
108,True,91.134.247,4
109,True,134.122.116,1
110,True,52.18.197,1
111,True,3.209.141,1
112,True,128.1.49,1
113,True,35.237.17,1
114,True,104.196.19,1
115,True,34.82.246,1
116,True,35.182.82,1
117,True,54.221.115,1
118,True,54.68.67,1
119,True,54.148.140,1
120,True,174.138.34,2
121,True,116.203.17,5
122,True,36.111.149,5
123,True,8.209.252,1
124,True,45.63.87,1
125,True,35.231.91,1
126,True,3.208.102,2
127,True,164.132.119,1
128,True,87.98.244,1
129,True,89.40.8,1
130,True,52.60.228,1
131,True,52.16.84,1
132,True,45.40.250,1
133,True,52.60.245,1
134,True,3.132.145,2
135,True,52.210.112,1
136,True,34.251.74,1
137,True,93.177.67,2
7e9fd3dc285ffe771c51b6cc7f2c9fcec9a20fd7a2bf9d979cda5f5fbbb2dba9 DIVERGE
7e9fd3dc285ffe771c51b6cc7f2c9fcec9a20fd7a2bf9d979cda5f5fbbb2dba9 DIVERGE
138,False,52.19.224,1
139,True,139.99.90,1
140,True,47.56.170,1
141,True,99.81.181,1
142,True,45.66.135,1
143,True,52.60.182,1
144,True,138.68.19,1
145,True,3.12.169,1
146,True,128.199.45,1
147,True,62.246.56,1
148,True,35.173.240,1
149,True,51.91.177,3
150,True,52.3.7,1
151,True,35.164.188,1
152,True,122.51.83,1
153,True,99.80.211,1
154,True,3.233.196,1
155,True,91.121.54,1
156,True,145.239.85,1
157,True,49.12.111,5
158,True,149.28.85,1
159,True,63.34.163,1
160,True,18.196.207,1
161,True,35.198.182,1
162,True,34.240.92,1
163,True,52.40.33,1
164,True,207.246.121,1
165,True,15.222.54,9
166,True,176.122.146,1
167,True,213.136.85,1
168,True,3.135.237,1
169,True,54.184.130,1
170,True,51.81.17,2
171,True,40.114.7,1
172,True,192.34.57,1
173,True,5.189.152,1
174,True,99.81.181,1
175,True,144.91.125,1
176,True,176.158.29,1
177,True,188.40.183,16
178,True,155.138.174,1
179,True,52.52.246,1
180,True,91.134.146,1
181,True,128.199.45,1
39b9a268589af83b49977095391e39ebebdbb9368c55a895a0ffde67354c6c59 DIVERGE
182,False,34.206.196,1
183,True,13.58.247,1
184,True,193.37.212,1
185,True,54.221.143,1
186,True,182.61.42,1
187,True,18.213.46,1
188,True,100.21.192,1
189,True,178.128.39,1
190,True,207.246.73,1
beaf69c41c0e87ab79e067a3b77cd8264f685dd7503778786a261ec86386f707 DIVERGE
beaf69c41c0e87ab79e067a3b77cd8264f685dd7503778786a261ec86386f707 DIVERGE
191,False,165.227.80,1
192,True,161.35.58,1
193,True,198.50.139,32
194,True,107.161.29,1
195,True,13.59.184,1
196,True,195.201.91,1
197,True,18.222.25,1
198,True,78.47.204,1
199,True,89.40.8,1
200,True,54.221.143,1
408c7407412606b417bbd15e76e8e5d835d23c3adadd6f98fc3e1f5214695da3 DIVERGE
201,False,192.99.180,12
202,True,78.47.45,3
203,True,212.47.249,1
204,True,35.182.127,1
205,True,18.209.110,1
206,True,140.82.28,1
207,True,195.201.41,2
208,True,50.21.190,1
209,True,34.238.223,1
210,True,88.198.184,1
211,True,34.72.107,1
212,True,134.209.174,1
213,True,54.211.42,1
214,True,47.57.84,1
215,True,54.203.11,1
216,True,92.222.64,1
217,True,45.143.154,256
218,True,3.93.40,1
219,True,82.199.133,8
fb8eb8d472d76954e96a55c2673c76ec43d60732abe679b380d8a77a4903a7c9 DIVERGE
fb8eb8d472d76954e96a55c2673c76ec43d60732abe679b380d8a77a4903a7c9 DIVERGE
fb8eb8d472d76954e96a55c2673c76ec43d60732abe679b380d8a77a4903a7c9 DIVERGE
fb8eb8d472d76954e96a55c2673c76ec43d60732abe679b380d8a77a4903a7c9 DIVERGE
220,False,15.222.185,2
221,True,52.53.40,1
222,True,34.249.8,1
223,True,95.217.153,1
224,True,51.75.146,1
225,True,3.91.225,1
226,True,3.135.57,2
227,True,54.187.221,1
228,True,159.69.206,2
229,True,106.13.195,2
230,True,79.137.81,5
231,True,35.182.101,3
232,True,37.187.17,1
233,True,3.134.230,1
234,True,52.48.160,1
235,True,52.30.38,2
236,True,180.76.238,1
237,True,154.201.3,1
238,True,46.101.206,1
239,True,165.22.76,1
240,True,207.148.11,2
241,True,159.65.45,1
242,True,66.42.103,1
243,True,36.111.41,8
244,True,141.164.60,1
245,True,154.201.3,1
246,True,78.47.251,1
247,True,52.42.101,1
248,True,34.251.23,1
249,True,54.80.108,1
250,True,205.185.120,1
251,True,180.153.57,2
252,True,159.65.177,1
253,True,44.230.104,1
254,True,45.63.6,1
255,True,3.132.188,1
256,True,192.81.214,1
cdb0594a1947e31d5c53d39588b9f419e6e7e365d1cb92295a67dc16cfb0c2b6 DIVERGE
257,False,54.157.72,1
258,True,136.243.214,2
259,True,3.135.163,1
0867499d38b59a832e10a5239c6d5cf840dbdd431bf40558eee5a87d17e137e3 DIVERGE
0867499d38b59a832e10a5239c6d5cf840dbdd431bf40558eee5a87d17e137e3 DIVERGE
260,False,87.106.157,2
261,True,58.210.135,1
262,True,138.68.55,1
263,True,84.22.103,1
264,True,162.255.85,3
265,True,194.182.64,1
266,True,217.160.29,2
93745b9e51ead99a12c9f74b0ee9b70746c4a3fe706676f94f0e3f63f85b2056 DIVERGE
93745b9e51ead99a12c9f74b0ee9b70746c4a3fe706676f94f0e3f63f85b2056 DIVERGE
93745b9e51ead99a12c9f74b0ee9b70746c4a3fe706676f94f0e3f63f85b2056 DIVERGE
267,False,36.111.41,8
268,True,51.91.229,1
269,True,116.203.68,2
270,True,123.57.105,1
57e3e542d19a740ce0e4886e18ffa190bfe91b2560c7d800ffa08a01628d2095 DIVERGE
271,False,34.251.59,1
272,True,146.148.55,1
273,True,104.248.139,1
274,True,121.40.163,1
275,True,45.77.153,1
276,True,52.27.24,1
277,True,3.95.89,1
278,True,130.211.213,1
279,True,218.78.79,1
280,True,63.34.229,1
281,True,194.135.89,1
282,True,149.28.215,1
283,True,34.250.239,1
284,True,34.249.34,1
285,True,35.190.195,1
286,True,204.48.19,1
287,True,34.195.12,1
288,True,146.148.74,1
289,True,213.218.141,1
290,True,149.28.95,1
291,True,195.201.25,1
292,True,44.226.69,1
e2445689937b8eb746daa954ee4b4d31fce82a922177c4d291993f224a82bc3e DIVERGE
e2445689937b8eb746daa954ee4b4d31fce82a922177c4d291993f224a82bc3e DIVERGE
293,False,52.40.33,1
294,True,3.248.87,1
295,True,134.122.8,1
296,True,18.202.211,1
297,True,54.71.139,1
298,True,178.32.139,1
299,True,208.167.239,1
300,True,35.174.224,1
301,True,13.211.177,1
302,True,146.148.55,1
303,True,108.175.7,1
304,True,52.41.96,1
305,True,167.99.169,1
306,True,185.5.52,1
307,True,52.19.144,1
308,True,184.169.193,1
309,True,52.53.96,1
310,True,68.183.116,1
bc9d667ca0ac9a6ee744fb4aa154b8e96c265c8b73ab23a5b240a278c6143a33 DIVERGE
bc9d667ca0ac9a6ee744fb4aa154b8e96c265c8b73ab23a5b240a278c6143a33 DIVERGE
311,False,34.253.107,1
312,True,54.159.173,1
ed4f275206efe2e1cac07f75fbc335d07ca2cfbd86e7177d48178f823dac7f69 DIVERGE
ed4f275206efe2e1cac07f75fbc335d07ca2cfbd86e7177d48178f823dac7f69 DIVERGE
313,False,218.78.79,1
314,True,46.105.63,1
315,True,83.166.150,1
316,True,34.249.145,1
317,True,107.23.234,1
318,True,116.203.151,1
319,True,76.120.88,1
320,True,13.52.129,1
321,True,88.99.39,1
322,True,13.211.234,1
6334456a94761621cabcd3f07ac17575db2baec440d4ba85d17e8abd70113fd4 DIVERGE
323,False,34.218.61,1
324,True,35.194.11,1
325,True,52.89.3,1
326,True,35.182.20,1
327,True,148.251.122,1
328,True,106.12.143,1
329,True,185.205.210,1
330,True,121.40.163,1
331,True,63.209.33,1
332,True,47.241.34,1
333,True,50.112.22,1
334,True,3.134.1,1
335,True,213.136.85,1
336,True,3.236.4,1
337,True,138.201.91,1
338,True,138.197.152,1
339,True,108.128.234,1
340,True,167.86.122,1
341,True,106.13.196,3
342,True,3.121.159,1
343,True,34.218.61,1
344,True,161.35.126,2
345,True,45.12.206,1
346,True,81.95.5,3
347,True,108.128.85,1
348,True,165.227.173,1
349,True,82.223.67,1
350,True,208.68.37,1
351,True,81.90.189,1
352,True,52.41.221,1
353,True,34.205.131,1
354,True,49.12.40,1
69c616341b5b0afb0b8bd85dca617739bee14eba30c95196db3d7108c8d2ff7d DIVERGE
355,False,34.252.35,1
356,True,35.182.173,1
357,True,18.200.165,1
358,True,204.48.17,1
359,True,136.243.214,2
360,True,35.237.207,1
361,True,95.216.115,1
362,True,64.225.52,1
363,True,54.173.167,1
364,True,193.70.87,1
365,True,95.216.175,4
366,True,138.68.248,1
367,True,144.202.25,1
aa7ead7fc517a0b893f99e3ac1b780eaf24a88eb4e176a832c8c0d23cdb31ee2 DIVERGE
aa7ead7fc517a0b893f99e3ac1b780eaf24a88eb4e176a832c8c0d23cdb31ee2 DIVERGE
368,False,161.35.118,1
369,True,136.243.82,1
370,True,18.234.93,1
371,True,95.111.244,1
372,True,217.69.7,1
373,True,91.134.247,4
374,True,209.246.143,1
375,True,35.168.212,1
376,True,52.53.96,1
377,True,108.128.152,1
378,True,34.238.223,1
b316a66bf638db1f4b4ae064d957172e8209447b1a892698359831624eb973e5 DIVERGE
379,False,44.225.112,1
380,True,51.254.105,1
381,True,15.222.231,1
382,True,159.203.4,1
383,True,66.79.188,1
384,True,137.116.72,1
385,True,52.45.80,1
386,True,95.179.183,1
387,True,15.222.198,1
388,True,193.176.179,256
389,True,91.134.113,1
390,True,63.32.27,1
391,True,176.9.116,1
392,True,87.98.185,1
393,True,94.130.169,1
394,True,137.74.234,1
395,True,54.235.93,2
396,True,159.69.216,1
397,True,52.210.48,1
398,True,35.193.247,1
4b9321f855ccc37908cd308b96bba4361b936c865439bf26bf83918aebf2998d DIVERGE
4b9321f855ccc37908cd308b96bba4361b936c865439bf26bf83918aebf2998d DIVERGE
4b9321f855ccc37908cd308b96bba4361b936c865439bf26bf83918aebf2998d DIVERGE
4b9321f855ccc37908cd308b96bba4361b936c865439bf26bf83918aebf2998d DIVERGE
399,False,3.8.88,1
400,True,3.130.181,1
401,True,107.155.60,1
